drug,region1,region2,weight,distance
PSI,Tuberomammillary nucleus ventral part,Interfascicular nucleus raphe,0.9999303949596766,0.00010000500033334732
PSI,Tuberomammillary nucleus ventral part,Primary somatosensory area mouth,0.9997747186031936,0.00022530677647209876
PSI,Tuberomammillary nucleus ventral part,Spinal nucleus of the trigeminal oral part,0.9996846571165235,0.00031539261449869195
PSI,Tuberomammillary nucleus ventral part,Inferior colliculus,0.99938085904597,0.0006193327009401797
PSI,Tuberomammillary nucleus ventral part,Lateral visual area,0.9991578586723087,0.0008424961279078422
PSI,Tuberomammillary nucleus ventral part,Anterior olfactory nucleus,0.999149597495453,0.0008507643018870316
PSI,Tuberomammillary nucleus ventral part,Parastrial nucleus,0.9982523120108122,0.001749216977564337
PSI,Tuberomammillary nucleus ventral part,Locus ceruleus,0.9980467608599326,0.0019551491992433685
PSI,Tuberomammillary nucleus ventral part,Agranular insular area ventral part,0.9979310372773721,0.002071105982728812
PSI,Tuberomammillary nucleus ventral part,Dorsal terminal nucleus of the accessory optic tract,0.9969357574097999,0.0030689469942741607
PSI,Tuberomammillary nucleus ventral part,Nucleus of reuniens,0.9949697184511768,0.005042976004069542
PSI,Tuberomammillary nucleus ventral part,Anterodorsal preoptic nucleus,0.9946307761219554,0.005383689964912191
PSI,Tuberomammillary nucleus ventral part,Retrosplenial area lateral agranular part,0.9938603066754041,0.006158618745607422
PSI,Tuberomammillary nucleus ventral part,fiber tracts,0.9931469129343555,0.006876677305899275
PSI,Tuberomammillary nucleus ventral part,Periventricular hypothalamic nucleus anterior part,0.9927971316632089,0.007228934234502076
PSI,Tuberomammillary nucleus ventral part,Piriform area,0.9926647353360409,0.007362300006532068
PSI,Inferior colliculus,Lateral visual area,0.9999731232886684,0.00010000500033334732
PSI,Inferior colliculus,Primary somatosensory area mouth,0.9992712030508615,0.0007290626507379117
PSI,Inferior colliculus,Interfascicular nucleus raphe,0.999162093085818,0.0008382581543984788
PSI,Inferior colliculus,Spinal nucleus of the trigeminal oral part,0.99836597239476,0.0016353640844417106
PSI,Inferior colliculus,Dorsal terminal nucleus of the accessory optic tract,0.9981443928344564,0.0018573309372788302
PSI,Inferior colliculus,Anterior olfactory nucleus,0.9978346798992247,0.0021676677959646677
PSI,Inferior colliculus,Nucleus of reuniens,0.9976065949451394,0.0023962738270756974
PSI,Inferior colliculus,Locus ceruleus,0.9973120316317445,0.002691587441988426
PSI,Inferior colliculus,Piriform area,0.9961793151002233,0.003828002360749938
PSI,Inferior colliculus,Parastrial nucleus,0.9957008561452751,0.004308411745869776
PSI,Inferior colliculus,Periventricular hypothalamic nucleus anterior part,0.9956973337444399,0.004311949361654624
PSI,Inferior colliculus,Anterodorsal preoptic nucleus,0.9953890629231693,0.00462160023792973
PSI,Inferior colliculus,Agranular insular area ventral part,0.9951370754426335,0.004874787048215752
PSI,Inferior colliculus,Induseum griseum,0.9924639282921055,0.00756461137133131
PSI,Inferior colliculus,Paraventricular hypothalamic nucleus,0.9923227990917173,0.007706822318914679
PSI,Principal sensory nucleus of the trigeminal,Anteroventral preoptic nucleus,0.9998331756106059,0.00016683830613031963
PSI,Principal sensory nucleus of the trigeminal,Ventral auditory area,0.9991143491067168,0.0008860433137510389
PSI,Principal sensory nucleus of the trigeminal,Parasolitary nucleus,0.9984246191629095,0.0015766230542963334
PSI,Principal sensory nucleus of the trigeminal,Area postrema,0.993428653430002,0.006593032925785418
PSI,Interfascicular nucleus raphe,Anterior olfactory nucleus,0.9995622343301891,0.00043786151717521807
PSI,Interfascicular nucleus raphe,Spinal nucleus of the trigeminal oral part,0.9995306147182221,0.0004694954775334355
PSI,Interfascicular nucleus raphe,Primary somatosensory area mouth,0.9994603292516018,0.0005398164230698265
PSI,Interfascicular nucleus raphe,Lateral visual area,0.998967914153234,0.0010326188141070887
PSI,Interfascicular nucleus raphe,Locus ceruleus,0.9986782110495621,0.001322663283993849
PSI,Interfascicular nucleus raphe,Parastrial nucleus,0.9986552304843409,0.001345674529632008
PSI,Interfascicular nucleus raphe,Agranular insular area ventral part,0.9979305496352984,0.0020715946359269283
PSI,Interfascicular nucleus raphe,Dorsal terminal nucleus of the accessory optic tract,0.9960018545693592,0.004006159381843464
PSI,Interfascicular nucleus raphe,Nucleus of reuniens,0.9949330149440653,0.005079865754005237
PSI,Interfascicular nucleus raphe,Anterodorsal preoptic nucleus,0.9933407751641662,0.006681496402853591
PSI,Interfascicular nucleus raphe,Retrosplenial area lateral agranular part,0.9932542187014248,0.0067686369252684874
PSI,Interfascicular nucleus raphe,fiber tracts,0.9926778419514344,0.007349096627383729
PSI,Interfascicular nucleus raphe,Intergeniculate leaflet of the lateral geniculate complex,0.9918251429597296,0.008208454411840982
PSI,Interfascicular nucleus raphe,Piriform area,0.9917782251961941,0.008255760001554575
PSI,Interfascicular nucleus raphe,Periventricular hypothalamic nucleus anterior part,0.9915762382805088,0.008459442116983937
PSI,Induseum griseum,Paraventricular hypothalamic nucleus,0.9996777679267951,0.00032228400111494596
PSI,Induseum griseum,Primary somatosensory area barrel field,0.9996037341049001,0.0003963444291773024
PSI,Induseum griseum,Superior olivary complex,0.9989520191711764,0.0010485303446873566
PSI,Induseum griseum,Nucleus of reuniens,0.9981065972563825,0.00189519749640998
PSI,Induseum griseum,Piriform area,0.9974950570927223,0.002508085525912491
PSI,Induseum griseum,Primary motor area,0.9967721969853162,0.003233023607892621
PSI,Induseum griseum,Nucleus raphe magnus,0.9949408622559205,0.005071978508541924
PSI,Induseum griseum,Periventricular hypothalamic nucleus anterior part,0.9937715733969901,0.006247904170501888
PSI,Induseum griseum,Nucleus ambiguus,0.9935197384859743,0.006501349562083858
PSI,Induseum griseum,Lateral visual area,0.9932483986076599,0.00677449656392613
PSI,Induseum griseum,Prelimbic area,0.9929096723780616,0.007115583447020129
PSI,Induseum griseum,Agranular insular area dorsal part,0.9927442524122663,0.00728219854959444
PSI,Induseum griseum,Dorsal terminal nucleus of the accessory optic tract,0.9907474095544788,0.009295661545867417
PSI,Anterior amygdalar area,Visceral area,0.9988073709839315,0.0011933407640106306
PSI,Anterior amygdalar area,Interposed nucleus,0.9981695592010285,0.0018321181028469625
PSI,Anterior amygdalar area,Intercalated amygdalar nucleus,0.9980708738535042,0.0019309893069068941
PSI,Anterior amygdalar area,Linear nucleus of the medulla,0.9971667273303847,0.0028372939840751645
PSI,Anterior amygdalar area,fiber tracts,0.9960353192007512,0.003972560981335917
PSI,Anterior amygdalar area,Retrosplenial area lateral agranular part,0.9947074224711562,0.005306632831748082
PSI,Anterior amygdalar area,Medial vestibular nucleus,0.993206886248591,0.006816291976479758
PSI,Anterior amygdalar area,Ventral cochlear nucleus,0.9931271436522535,0.006896583201600936
PSI,Anterior amygdalar area,Cortical amygdalar area anterior part,0.9909768999360307,0.009064054776471023
PSI,Anterior amygdalar area,Agranular insular area ventral part,0.9908044709383593,0.009238068924187395
PSI,Intergeniculate leaflet of the lateral geniculate complex,Cortical amygdalar area anterior part,0.9978732978729433,0.002128966769408113
PSI,Intergeniculate leaflet of the lateral geniculate complex,Basolateral amygdalar nucleus,0.9969286997025723,0.003076026419560565
PSI,Intergeniculate leaflet of the lateral geniculate complex,Parastrial nucleus,0.9962116292706458,0.0037955647806488853
PSI,Intergeniculate leaflet of the lateral geniculate complex,Anterior olfactory nucleus,0.9950169407211025,0.004995516118128184
PSI,Intergeniculate leaflet of the lateral geniculate complex,Locus ceruleus,0.9948255844987711,0.005187849150009784
PSI,Intergeniculate leaflet of the lateral geniculate complex,Preparasubthalamic nucleus,0.9938199051178268,0.006199270715016985
PSI,Intergeniculate leaflet of the lateral geniculate complex,Cortical amygdalar area posterior part,0.9931075219055816,0.006916340934171819
PSI,Intergeniculate leaflet of the lateral geniculate complex,Agranular insular area ventral part,0.9927833583039434,0.007242807617460231
PSI,Periventricular hypothalamic nucleus anterior part,Piriform area,0.999159564049466,0.0008407893148280092
PSI,Periventricular hypothalamic nucleus anterior part,Dorsal terminal nucleus of the accessory optic tract,0.9988102885151527,0.0011904197533683697
PSI,Periventricular hypothalamic nucleus anterior part,Anterodorsal preoptic nucleus,0.9977061526769527,0.002296482220958183
PSI,Periventricular hypothalamic nucleus anterior part,Lateral visual area,0.9957175011717411,0.004291694990794026
PSI,Periventricular hypothalamic nucleus anterior part,Paraventricular hypothalamic nucleus,0.9956088624809257,0.004400806880141839
PSI,Periventricular hypothalamic nucleus anterior part,Interpeduncular nucleus,0.9945120573300624,0.005503056749476267
PSI,Periventricular hypothalamic nucleus anterior part,Nucleus of reuniens,0.9944887766395045,0.00552646618215358
PSI,Periventricular hypothalamic nucleus anterior part,Primary somatosensory area barrel field,0.9943372319722097,0.005678862286118367
PSI,Periventricular hypothalamic nucleus anterior part,Primary somatosensory area mouth,0.9942882096581718,0.005728164998455845
PSI,Periventricular hypothalamic nucleus anterior part,Superior olivary complex,0.9916507535388825,0.008384296650815722
PSI,Periventricular hypothalamic nucleus anterior part,Spinal nucleus of the trigeminal oral part,0.9915111465556412,0.008525088971871602
PSI,Periventricular hypothalamic nucleus anterior part,Nucleus raphe magnus,0.9909888265423977,0.00905201964770177
PSI,Paraventricular hypothalamic nucleus,Primary somatosensory area barrel field,0.9998882992238557,0.00011170701514060828
PSI,Paraventricular hypothalamic nucleus,Superior olivary complex,0.9991769724859145,0.000823366387177287
PSI,Paraventricular hypothalamic nucleus,Piriform area,0.998499851837657,0.0015012745111985422
PSI,Paraventricular hypothalamic nucleus,Primary motor area,0.9976421477811347,0.002360636329617103
PSI,Paraventricular hypothalamic nucleus,Nucleus of reuniens,0.9973021222485522,0.0027015235824426036
PSI,Paraventricular hypothalamic nucleus,Nucleus raphe magnus,0.9966260651057592,0.0033796394473841257
PSI,Paraventricular hypothalamic nucleus,Nucleus ambiguus,0.9932240715327458,0.006798989301963988
PSI,Paraventricular hypothalamic nucleus,Lateral visual area,0.9930175583584339,0.007006932959924105
PSI,Paraventricular hypothalamic nucleus,Dorsal terminal nucleus of the accessory optic tract,0.9921479398514965,0.00788304990165688
PSI,Paraventricular hypothalamic nucleus,Interpeduncular nucleus,0.9916970554981808,0.008337605940194356
PSI,Paraventricular hypothalamic nucleus,Prelimbic area,0.9908050671397046,0.00923746718975502
PSI,Anterior cingulate area dorsal part,Midbrain reticular nucleus,0.9988520089974146,0.0011486504489971316
PSI,Anterior cingulate area dorsal part,Subiculum,0.9913485693208297,0.00868907156113304
PSI,Infralimbic area,Retrochiasmatic area,0.9998371235798209,0.00016288968598369478
PSI,Infralimbic area,Prelimbic area,0.9990624424766934,0.0009379973052634277
PSI,Infralimbic area,posteromedial visual area,0.9987005347876782,0.0013003102493843502
PSI,Infralimbic area,Nucleus ambiguus,0.9978972890185175,0.002104924782084622
PSI,Infralimbic area,Lateral vestibular nucleus,0.9937139045790201,0.006305936109477254
PSI,Infralimbic area,Superior olivary complex,0.9919770341253796,0.008055323048541386
PSI,Infralimbic area,Agranular insular area posterior part,0.9918471900141166,0.008186225887480938
PSI,Infralimbic area,Primary motor area,0.9917240663227281,0.008310369339502879
PSI,Anterior cingulate area ventral part,Nucleus raphe pallidus,0.9989823888301834,0.0010181292875878242
PSI,Anterior cingulate area ventral part,Nucleus accumbens,0.9979534425728132,0.002048654487496296
PSI,Anterior cingulate area ventral part,Nucleus prepositus,0.9978197140793035,0.002182666204473332
PSI,Anterior cingulate area ventral part,Anteromedial nucleus,0.9959483693300488,0.004059860763214853
PSI,Anterior cingulate area ventral part,Main olfactory bulb,0.9933510579197484,0.006671144766619837
PSI,Anterior cingulate area ventral part,Bed nuclei of the stria terminalis,0.9913950677031597,0.008642168490589571
PSI,Nucleus accumbens,Nucleus prepositus,0.9992589738937105,0.0007413008018473262
PSI,Nucleus accumbens,Nucleus raphe pallidus,0.9983968040527905,0.001604482441017016
PSI,Nucleus accumbens,Anteromedial nucleus,0.9951528148863441,0.004858970815829314
PSI,Nucleus accumbens,Main olfactory bulb,0.9948778063714326,0.005135357031925119
PSI,Nucleus accumbens,Bed nuclei of the stria terminalis,0.9946991629866343,0.005314936297296352
PSI,Paraventricular hypothalamic nucleus descending division,Dorsal nucleus raphe,0.9921451761428411,0.007885835486743176
PSI,Lateral terminal nucleus of the accessory optic tract,Parasubthalamic nucleus,0.9939353105628577,0.006083154359994863
PSI,Anterodorsal preoptic nucleus,Dorsal terminal nucleus of the accessory optic tract,0.9992191397273068,0.0007811653028769029
PSI,Anterodorsal preoptic nucleus,Primary somatosensory area mouth,0.996544548187065,0.0034614356751591986
PSI,Anterodorsal preoptic nucleus,Spinal nucleus of the trigeminal oral part,0.9950096708086814,0.005002822465067437
PSI,Anterodorsal preoptic nucleus,Lateral visual area,0.994928460260594,0.0050844436440021365
PSI,Anterodorsal preoptic nucleus,Piriform area,0.9947013884224241,0.005312699004471451
PSI,Anterodorsal preoptic nucleus,Retrosplenial area lateral agranular part,0.9930308677755044,0.006993530046988422
PSI,Anterodorsal preoptic nucleus,Agranular insular area ventral part,0.9918400329514873,0.008193441805944795
PSI,Anterodorsal preoptic nucleus,fiber tracts,0.9910981692404864,0.008941688770770265
PSI,Dorsal terminal nucleus of the accessory optic tract,Primary somatosensory area mouth,0.9981089111195378,0.0018928792465561005
PSI,Dorsal terminal nucleus of the accessory optic tract,Lateral visual area,0.9979324334124796,0.002069706954059741
PSI,Dorsal terminal nucleus of the accessory optic tract,Piriform area,0.9974131599561147,0.0025901916959645945
PSI,Dorsal terminal nucleus of the accessory optic tract,Spinal nucleus of the trigeminal oral part,0.9964866452789297,0.003519541045854202
PSI,Dorsal terminal nucleus of the accessory optic tract,Nucleus of reuniens,0.9944614827087929,0.005553911746048491
PSI,Dorsal terminal nucleus of the accessory optic tract,Anterior olfactory nucleus,0.9929437134697843,0.007081299856933774
PSI,Dorsal terminal nucleus of the accessory optic tract,Agranular insular area ventral part,0.9926911072140264,0.007335733607278254
PSI,Dorsal terminal nucleus of the accessory optic tract,Retrosplenial area lateral agranular part,0.9913870081007871,0.008650298080291836
PSI,Dorsal terminal nucleus of the accessory optic tract,Locus ceruleus,0.9911648464522782,0.00887441494152656
PSI,Dorsal terminal nucleus of the accessory optic tract,Parastrial nucleus,0.9910691636504572,0.008970955311036612
PSI,Inferior olivary complex,Barrington's nucleus,0.9993039500769479,0.0006962922782671575
PSI,Inferior olivary complex,Accessory olfactory bulb,0.9952595726441057,0.004751698816787527
PSI,Inferior olivary complex,Temporal association areas,0.993521180836579,0.006499897804758978
PSI,Inferior olivary complex,Bed nucleus of the accessory olfactory tract,0.9911454243007488,0.008894010412343181
PSI,Anterior hypothalamic nucleus,Lateral reticular nucleus,0.998433195276304,0.0015680334458298788
PSI,Anterior hypothalamic nucleus,Superior colliculus sensory related,0.9976957561734523,0.002306902681572572
PSI,Anterior hypothalamic nucleus,Copula pyramidis,0.9944215466795923,0.00559407099987676
PSI,Anterior hypothalamic nucleus,Olivary pretectal nucleus,0.992597686998813,0.007429846076511636
PSI,Anterior hypothalamic nucleus,Medullary reticular nucleus,0.9908879335708488,0.009153835233480484
PSI,Interposed nucleus,Visceral area,0.9988276081062445,0.0011730796827565003
PSI,Interposed nucleus,Basolateral amygdalar nucleus,0.9971330107993778,0.0028711068862838905
PSI,Interposed nucleus,Cortical amygdalar area anterior part,0.9970900912640394,0.0029141507516374037
PSI,Interposed nucleus,fiber tracts,0.9953643680261152,0.00464640983681977
PSI,Interposed nucleus,Retrosplenial area lateral agranular part,0.9937040754817071,0.00631582743320648
PSI,Interposed nucleus,Agranular insular area ventral part,0.9935808521467341,0.006439839177489194
PSI,Interposed nucleus,Intercalated amygdalar nucleus,0.9935414304366943,0.006479516363327711
PSI,Interposed nucleus,Cortical amygdalar area posterior part,0.9926770038611339,0.007349940899935067
PSI,Interposed nucleus,Parastrial nucleus,0.9918217400021592,0.00821188542327717
PSI,Interposed nucleus,Linear nucleus of the medulla,0.9909416577421005,0.009099618492040792
PSI,Dorsal cochlear nucleus,Suprageniculate nucleus,0.9989725875042804,0.001027940645720692
PSI,Dorsal cochlear nucleus,Anteromedial visual area,0.9944459192692989,0.0055695619864556374
PSI,Interpeduncular nucleus,Posterior hypothalamic nucleus,0.9971716596448961,0.002832347667498603
PSI,Interpeduncular nucleus,Nucleus raphe magnus,0.9956829844322935,0.004326360784742078
PSI,Interpeduncular nucleus,Piriform area,0.9933327763021921,0.0066895489205591315
PSI,Interpeduncular nucleus,Primary motor area,0.9925865537282366,0.0074410624365331985
PSI,Interpeduncular nucleus,Primary somatosensory area barrel field,0.9914994104576653,0.008536925618867272
PSI,Ventral cochlear nucleus,Anterior tegmental nucleus,0.9989788563044661,0.0010216654179566007
PSI,Ventral cochlear nucleus,Linear nucleus of the medulla,0.9988835538018955,0.0011170698884154337
PSI,Ventral cochlear nucleus,Subceruleus nucleus,0.9988181917629172,0.0011825071231245394
PSI,Ventral cochlear nucleus,Medial vestibular nucleus,0.9980035059747723,0.0019984896760698264
PSI,Ventral cochlear nucleus,Anteroventral periventricular nucleus,0.9974000618637472,0.0026033238451045834
PSI,Ventral cochlear nucleus,Parabigeminal nucleus,0.9971892641235081,0.0028146934120399864
PSI,Ventral cochlear nucleus,Intercalated amygdalar nucleus,0.9963083654412304,0.0036984654582658434
PSI,Ventral cochlear nucleus,Subparafascicular area,0.9950341663194453,0.004978204403587469
PSI,Agranular insular area dorsal part,Retrosplenial area dorsal part,0.9991015768031414,0.0008988270208669704
PSI,Agranular insular area dorsal part,Nucleus of reuniens,0.9942811259640001,0.005735289411011968
PSI,Agranular insular area dorsal part,Ventral part of the lateral geniculate complex,0.9935336306540067,0.006487366879737866
PSI,Agranular insular area dorsal part,Prelimbic area,0.9921414793142884,0.00788956159006858
PSI,Agranular insular area dorsal part,Agranular insular area posterior part,0.9908159648478966,0.00922646840843795
PSI,Inferior salivatory nucleus,Paramedian lobule,-0.9987383881495857,0.0012624083526330807
PSI,Inferior salivatory nucleus,Anterior pretectal nucleus,0.9967211838658406,0.003284203230535645
PSI,Inferior salivatory nucleus,Simple lobule,-0.9965449053919916,0.003461077231712522
PSI,Inferior salivatory nucleus,Superior colliculus motor related,0.9944605789037455,0.005554820585127511
PSI,Inferior salivatory nucleus,Ansiform lobule,-0.9932413217726074,0.006781621529114671
PSI,Inferior salivatory nucleus,Subiculum,0.9929444659923025,0.007080541986953006
PSI,Agranular insular area posterior part,Ventral part of the lateral geniculate complex,0.9994208188416431,0.0005793489485543738
PSI,Agranular insular area posterior part,posteromedial visual area,0.996831489760124,0.003173540597082031
PSI,Agranular insular area posterior part,Prelimbic area,0.9937925289381465,0.006226817513590951
PSI,Agranular insular area posterior part,Postsubiculum,-0.9911595173103431,0.008879791601403727
PSI,Agranular insular area posterior part,Anterior pretectal nucleus,0.9911487226883324,0.008890682563558851
PSI,Periventricular hypothalamic nucleus intermediate part,Suprachiasmatic nucleus,0.994843479748388,0.005169860983094014
PSI,Periventricular hypothalamic nucleus intermediate part,Supraoptic nucleus,0.9942531350363079,0.005763441732290055
PSI,Periventricular hypothalamic nucleus intermediate part,External cuneate nucleus,0.9926215687123363,0.007405786554163414
PSI,Periventricular hypothalamic nucleus intermediate part,Paragigantocellular reticular nucleus lateral part,0.992093818686026,0.00793760088089225
PSI,Agranular insular area ventral part,Parastrial nucleus,0.9992039610221529,0.0007963559851188003
PSI,Agranular insular area ventral part,Spinal nucleus of the trigeminal oral part,0.9991156018454512,0.0008847894653300228
PSI,Agranular insular area ventral part,fiber tracts,0.9980553202557512,0.0019465730889335873
PSI,Agranular insular area ventral part,Retrosplenial area lateral agranular part,0.9979951905721145,0.0020068217483023496
PSI,Agranular insular area ventral part,Primary somatosensory area mouth,0.9978713946612058,0.0021308740391552524
PSI,Agranular insular area ventral part,Anterior olfactory nucleus,0.9976713242416506,0.0023313913403689482
PSI,Agranular insular area ventral part,Visceral area,0.9962072285521604,0.003799982243842557
PSI,Agranular insular area ventral part,Locus ceruleus,0.9950918505460933,0.004920233977418188
PSI,Agranular insular area ventral part,Cortical amygdalar area anterior part,0.9949487526411579,0.005064048033224722
PSI,Agranular insular area ventral part,Lateral visual area,0.9944864062543788,0.005528849706237869
PSI,Agranular insular area ventral part,Basolateral amygdalar nucleus,0.9922617278952339,0.007768367892481505
PSI,Periventricular hypothalamic nucleus posterior part,Bed nuclei of the stria terminalis,0.9988523971807844,0.001148261819559571
PSI,Periventricular hypothalamic nucleus posterior part,Nucleus prepositus,0.993070103107786,0.006954020140028137
PSI,Periventricular hypothalamic nucleus posterior part,Nucleus raphe pallidus,0.9913985071175982,0.008638699229359085
PSI,Anteromedial nucleus,Main olfactory bulb,0.9992560731158774,0.0007442037350401502
PSI,Anteromedial nucleus,Dentate gyrus,0.9948026034963342,0.005210949951030397
PSI,Anteromedial nucleus,Nucleus raphe pallidus,0.9919622602085105,0.00807021656560773
PSI,Anteromedial nucleus,Nucleus prepositus,0.9915594185925978,0.008476404837464624
PSI,Midbrain reticular nucleus,Parafascicular nucleus,0.9911720123301283,0.008867185213825757
PSI,Midbrain reticular nucleus,Lateral dorsal nucleus of thalamus,0.9908883672888689,0.009153397527146155
PSI,Midbrain reticular nucleus,Subiculum,0.9908788113713989,0.009163041361773103
PSI,Nucleus ambiguus,Retrochiasmatic area,0.9978501268570289,0.0021521874377916604
PSI,Nucleus ambiguus,Primary motor area,0.9977616802232853,0.002240828558762925
PSI,Nucleus ambiguus,Prelimbic area,0.9973016147029937,0.0027020325011306292
PSI,Nucleus ambiguus,Superior olivary complex,0.9970890550884226,0.0029151899517700984
PSI,Nucleus ambiguus,Nucleus raphe magnus,0.995620705309901,0.0043889118890599816
PSI,Nucleus ambiguus,Lateral mammillary nucleus,0.9948684027173497,0.005144809146008904
PSI,Nucleus ambiguus,Primary somatosensory area barrel field,0.9948394294854158,0.0051739322478703675
PSI,Nucleus ambiguus,posteromedial visual area,0.9935683912925768,0.006452380615127656
PSI,Nucleus ambiguus,Piriform-amygdalar area,0.9928202499131304,0.007205648529877343
PSI,Intermediate reticular nucleus,Red nucleus,-0.9919602533815174,0.008072239655702624
PSI,Pontine reticular nucleus,Fasciola cinerea,0.9958287477377937,0.004179976203214498
PSI,Locus ceruleus,Anterior olfactory nucleus,0.9995202410080987,0.0004798741130682398
PSI,Locus ceruleus,Parastrial nucleus,0.9978411717297904,0.002161161899167457
PSI,Locus ceruleus,Lateral visual area,0.9973680326585702,0.002635437056928736
PSI,Locus ceruleus,Spinal nucleus of the trigeminal oral part,0.9968416411585206,0.0031633569834904067
PSI,Locus ceruleus,Primary somatosensory area mouth,0.9965028550731362,0.0035032742324023884
PSI,Locus ceruleus,Nucleus of reuniens,0.9951253072240703,0.00488661284431763
PSI,Locus ceruleus,Retrosplenial area dorsal part,0.9942225030951277,0.005794251203218595
PSI,Paraventricular nucleus of the thalamus,Ventral premammillary nucleus,0.9983563570810606,0.0016449951819233132
PSI,Paraventricular nucleus of the thalamus,Field CA2,0.9981013628133484,0.0019004418829056224
PSI,Paraventricular nucleus of the thalamus,Declive (VI),0.9947211920178913,0.005292790116673924
PSI,Accessory olfactory bulb,Temporal association areas,0.9954905168670467,0.0045196815232117805
PSI,Accessory olfactory bulb,Barrington's nucleus,0.9953697016742412,0.0046410513630715765
PSI,Accessory olfactory bulb,Bed nucleus of the accessory olfactory tract,0.9928458612258434,0.007179852337284141
PSI,Lateral dorsal nucleus of thalamus,Parafascicular nucleus,0.9955583125744425,0.004451581026207889
PSI,Lateral dorsal nucleus of thalamus,Superior colliculus motor related,0.9924559148105865,0.007572685734179674
PSI,Lateral dorsal nucleus of thalamus,Simple lobule,-0.992403284969714,0.007625717043292853
PSI,Anterior olfactory nucleus,Parastrial nucleus,0.9992773238023727,0.0007229374539473776
PSI,Anterior olfactory nucleus,Spinal nucleus of the trigeminal oral part,0.9986735518799872,0.001327328631041284
PSI,Anterior olfactory nucleus,Primary somatosensory area mouth,0.9981010220202874,0.0019007833242981212
PSI,Anterior olfactory nucleus,Lateral visual area,0.997673874895899,0.002328834735878185
PSI,Anterior olfactory nucleus,Nucleus of reuniens,0.9936889189417178,0.006331080118540598
PSI,Anterior olfactory nucleus,Cortical amygdalar area anterior part,0.9927317777684118,0.007294764446804978
PSI,Anterior olfactory nucleus,Retrosplenial area lateral agranular part,0.9917066836706118,0.008327897203399185
PSI,Anterior olfactory nucleus,fiber tracts,0.9915284516623792,0.008507635859231774
PSI,Nucleus prepositus,Nucleus raphe pallidus,0.9994978687242849,0.0005022573858417638
PSI,Nucleus prepositus,Bed nuclei of the stria terminalis,0.9975382238969642,0.0024648112560945947
PSI,Dorsal part of the lateral geniculate complex,Dentate gyrus,0.9952964139777898,0.004714682692713751
PSI,Dorsal part of the lateral geniculate complex,Medial septal nucleus,0.9937904947730343,0.006228864386690565
PSI,Dorsal part of the lateral geniculate complex,Nucleus of Roller,0.9937574361057476,0.006262130167883652
PSI,Dorsal part of the lateral geniculate complex,Magnocellular nucleus,0.9935493179545478,0.0064715776037517336
PSI,Dorsal part of the lateral geniculate complex,Medullary reticular nucleus dorsal part,0.9930092624763651,0.007015287209707402
PSI,Dorsal part of the lateral geniculate complex,Taenia tecta,0.9912364259314665,0.008802200016913059
PSI,Retrochiasmatic area,Prelimbic area,0.9981372517722831,0.001864485300685105
PSI,Retrochiasmatic area,posteromedial visual area,0.9980915103355794,0.0019103131512600735
PSI,Retrochiasmatic area,Lateral vestibular nucleus,0.9954801044445172,0.0045301411677873115
PSI,Retrochiasmatic area,Primary motor area,0.9912849426613375,0.00875325554584785
PSI,Retrochiasmatic area,Lateral mammillary nucleus,0.9910993322351053,0.008940515331072188
PSI,Retrochiasmatic area,Superior olivary complex,0.9909282400979551,0.009113158880499435
PSI,Nucleus of Roller,Magnocellular nucleus,0.9998781733173367,0.00012183410413631692
PSI,Ventral part of the lateral geniculate complex,posteromedial visual area,0.9943919117835183,0.005623872584283864
PSI,Ventral part of the lateral geniculate complex,Prelimbic area,0.9922671710360835,0.007762882317690885
PSI,Nucleus of reuniens,Lateral visual area,0.9980833687353471,0.0019184703526332917
PSI,Nucleus of reuniens,Piriform area,0.997401895569317,0.002601485361276152
PSI,Nucleus of reuniens,Primary somatosensory area barrel field,0.9963865396591292,0.0036200046585329678
PSI,Nucleus of reuniens,Superior olivary complex,0.9942887201581045,0.00572765156603579
PSI,Nucleus of reuniens,Primary somatosensory area mouth,0.9942402949270052,0.005776356141872095
PSI,Nucleus of reuniens,Retrosplenial area dorsal part,0.9941319187700722,0.005885366070992703
PSI,Nucleus of reuniens,Spinal nucleus of the trigeminal oral part,0.9922259330689672,0.007804442519675901
PSI,Frontal pole cerebral cortex,Preparasubthalamic nucleus,0.9993956899363639,0.0006044927325588074
PSI,Frontal pole cerebral cortex,Cortical amygdalar area posterior part,0.9977783561273229,0.002224115384650389
PSI,Frontal pole cerebral cortex,Temporal association areas,0.9976213125432568,0.002381521028097223
PSI,Frontal pole cerebral cortex,Barrington's nucleus,0.9935348139727229,0.006486175860153779
PSI,Frontal pole cerebral cortex,Basolateral amygdalar nucleus,0.9923791980661864,0.007649988623412766
PSI,Rhomboid nucleus,Lateral preoptic area,0.9989677403216313,0.0010327928253195014
PSI,Rhomboid nucleus,Supplemental somatosensory area,0.9944196897012051,0.005595938397186513
PSI,Rhomboid nucleus,Temporal association areas,0.9918120331630988,0.008221672349867867
PSI,Rhomboid nucleus,Primary somatosensory area nose,0.9917575467303664,0.008276610107835557
PSI,Lateral hypothalamic area,Entorhinal area medial part dorsal zone,0.9922669581238478,0.0077630968891941945
PSI,Rostral linear nucleus raphe,Basomedial amygdalar nucleus,0.9989744280532223,0.001026098205528243
PSI,Rostral linear nucleus raphe,Superior vestibular nucleus,0.9968259066358207,0.003179141483486514
